S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
268718	269774	1	1057	Klebsiella_pneumoniae_CP049891.1	k141_104	98.11	True	True
180183	181239	1057	1	Klebsiella_pneumoniae_CP049891.1	k141_104	97.73	True	True
202768	203824	1057	1	Klebsiella_pneumoniae_CP049891.1	k141_104	97.26	True	True
CONTIG	k141_104	1057	ambiguous
321639	321778	864	725	Klebsiella_pneumoniae_CP049891.1	k141_108	100.0		False
29140	29279	864	725	Klebsiella_pneumoniae_CP049891.1	k141_108	100.0		False
4355040	4355180	724	864	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	99.29		False
2103594	2103734	864	724	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	100.0		True
CONTIG	k141_108	864	correct_unaligned
767967	769853	1	1887	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_110	100.0		True
CONTIG	k141_110	1887	correct
767967	768235	1	269	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	99.26		False
310029	310298	270	1	Klebsiella_pneumoniae_CP049891.1	k141_111	99.26		False
326	465	494	633	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
83074	83213	633	494	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
755768	755880	522	634	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	99.12		False
54397	54536	495	634	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
246742	246881	495	634	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
770394	770533	634	495	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	100.0		False
260505	260644	634	495	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
766708	766847	495	634	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	100.0		False
294802	294941	634	495	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
28291	28430	634	495	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
784621	784760	634	495	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	100.0		False
751261	751400	634	495	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	99.29		False
320793	320931	634	495	Klebsiella_pneumoniae_CP049891.1	k141_111	99.29		False
21171	21311	494	634	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
252184	252324	634	494	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
313675	313815	494	634	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
763287	763427	494	634	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	100.0		False
260087	260227	634	494	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
1350216	1350356	634	494	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	99.29		False
739866	740006	494	634	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	99.29		False
852455	852595	494	634	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	99.29		False
1310811	1310951	634	494	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_111	99.29		False
37466	37607	634	493	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
41812	41953	634	493	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
82256	82397	493	634	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
1141	1281	634	493	Klebsiella_pneumoniae_CP049891.1	k141_111	99.3		False
252602	252745	634	491	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		False
17527	17796	270	1	Klebsiella_pneumoniae_CP049891.1	k141_111	99.26		True
relocation, inconsistency = -72728
90031	90254	494	271	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		True
relocation, inconsistency = 5747
84144	84283	495	634	Klebsiella_pneumoniae_CP049891.1	k141_111	100.0		True
CONTIG	k141_111	634	misassembled
CONTIG	k141_113	1168	unaligned
20959	120515	1	99556	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_120	99.38	True	True
1033472	1132908	108	99556	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_120	99.38	True	True
CONTIG	k141_120	99556	ambiguous
186168	186307	1	140	Klebsiella_pneumoniae_CP049891.1	k141_123	100.0		False
5142932	5166978	141	24174	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	99.14		False
156451	190942	34620	141	Klebsiella_variicola_NZ_CP047360.1	k141_123	96.2		False
129840	156253	61115	34659	Klebsiella_variicola_NZ_CP047360.1	k141_123	95.74		False
5167269	5206710	25651	65091	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	99.48		False
119922	124479	65794	61237	Klebsiella_variicola_NZ_CP047360.1	k141_123	96.23		False
81963	113661	103538	71914	Klebsiella_variicola_NZ_CP047360.1	k141_123	95.7		False
5207945	5246337	65146	103538	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	99.43		False
5246455	5251473	103512	108530	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	98.84		False
5254560	5269157	108513	123117	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	98.65		False
1584514	1584595	123056	123137	Klebsiella_variicola_NZ_CP047360.1	k141_123	95.12		False
1584596	1584702	123139	123245	Klebsiella_variicola_NZ_CP047360.1	k141_123	95.33		False
3413174	3413314	123105	123245	Klebsiella_variicola_NZ_CP047360.1	k141_123	97.16		False
970259	970399	123245	123104	Klebsiella_variicola_NZ_CP047360.1	k141_123	96.48		False
1392151	1392293	123103	123245	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	97.9		False
1108844	1108986	123103	123245	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	97.9		False
5030523	5030669	123245	123099	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_123	96.6		False
469727	469874	123098	123245	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_123	100.0		False
3486671	3486818	123098	123245	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_123	100.0		False
547069	547216	123245	123098	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	99.32		False
547797	547944	123245	123098	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	99.32		False
4330519	4330666	123098	123245	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_123	98.65		False
2201010	2201157	123245	123098	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	97.97		False
3207373	3207520	123098	123245	Klebsiella_variicola_NZ_CP047360.1	k141_123	97.97		False
5352090	5352237	123245	123098	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_123	97.3		False
4071795	4071942	123245	123098	Klebsiella_variicola_NZ_CP047360.1	k141_123	97.3		False
3817728	3817875	123098	123245	Klebsiella_variicola_NZ_CP047360.1	k141_123	97.3		False
4072401	4072548	123245	123098	Klebsiella_variicola_NZ_CP047360.1	k141_123	96.62		False
3756102	3756249	123245	123098	Klebsiella_variicola_NZ_CP047360.1	k141_123	95.95		False
4788764	4788911	123245	123098	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_123	95.95		False
4908737	4908884	123098	123245	Klebsiella_variicola_NZ_CP047360.1	k141_123	95.95		False
1691414	1691561	123098	123245	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	95.27		False
4072890	4073037	123245	123098	Klebsiella_variicola_NZ_CP047360.1	k141_123	95.27		False
5063080	5063245	123245	123079	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_123	95.21		False
1753685	1753852	123078	123245	Klebsiella_variicola_NZ_CP047360.1	k141_123	95.83		False
1420959	1421126	123078	123245	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	95.24		False
3557056	3557237	123064	123245	Klebsiella_variicola_NZ_CP047360.1	k141_123	95.05		False
1460522	1460740	123027	123245	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_123	95.43		False
61489	81272	123245	103512	Klebsiella_variicola_NZ_CP047360.1	k141_123	96.26		False
1350356	1423366	73129	141	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_123	99.35		True
relocation, inconsistency = 466664
853284	883691	73130	103538	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_123	99.42		True
local misassembly
883836	903541	103539	123245	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_123	99.29		True
CONTIG	k141_123	123245	misassembled
CONTIG	k141_125	1098	unaligned
CONTIG	k141_129	7504	unaligned
CONTIG	k141_134	3317	unaligned
120836	122519	1684	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_135	99.64	True	True
1225033	1226713	1684	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_135	99.35	True	True
1133229	1134912	1684	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_135	99.35	True	True
1036384	1038060	1684	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_135	99.17	True	True
5347868	5349545	1	1684	Klebsiella_variicola_NZ_CP047360.1	k141_135	98.69	True	True
CONTIG	k141_135	1684	ambiguous
565758	565967	64	273	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_140	99.52		False
4890781	4890990	273	64	Klebsiella_variicola_NZ_CP047360.1	k141_140	99.52		True
CONTIG	k141_140	5388	correct_unaligned
5352696	5359768	1	7055	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_141	98.53		True
CONTIG	k141_141	10647	correct
CONTIG	k141_142	7004	unaligned
742996	744255	1	1260	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_145	100.0		True
CONTIG	k141_145	1260	correct
310158	310678	790	270	Klebsiella_pneumoniae_CP049891.1	k141_146	99.81		False
17656	18176	790	270	Klebsiella_pneumoniae_CP049891.1	k141_146	99.81		False
742996	743262	1	267	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_146	99.25		True
relocation, inconsistency = 24322
767587	768107	270	790	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_146	99.81		True
CONTIG	k141_146	790	misassembled
CONTIG	k141_150	2745	unaligned
762868	763427	1	560	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_154	100.0		True
CONTIG	k141_154	560	correct
84143	84344	202	1	Klebsiella_pneumoniae_CP049891.1	k141_155	99.5		True
unknown
83074	83212	1909	1771	Klebsiella_pneumoniae_CP049891.1	k141_155	100.0		True
unknown
CONTIG	k141_155	1910	mis_unaligned
3367396	3367583	143	331	Klebsiella_variicola_NZ_CP047360.1	k141_156	95.77		False
2783270	2783460	141	331	Klebsiella_variicola_NZ_CP047360.1	k141_156	95.31		True
CONTIG	k141_156	4184	correct_unaligned
776006	780315	141	4450	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_157	100.0		True
CONTIG	k141_157	4450	correct
3056423	3056578	15679	15834	Klebsiella_variicola_NZ_CP047360.1	k141_158	98.08		False
4194023	4194187	15674	15838	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_158	98.79		False
4194012	4207225	15515	2302	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_158	99.11		True
CONTIG	k141_158	15838	correct
CONTIG	k141_159	3018	unaligned
CONTIG	k141_160	972	unaligned
787471	787876	407	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_162	97.55		True
CONTIG	k141_162	1507	correct_unaligned
4891283	4908868	17521	9	Klebsiella_variicola_NZ_CP047360.1	k141_167	96.95		True
CONTIG	k141_167	17533	correct
186073	186307	862	1096	Klebsiella_pneumoniae_CP049891.1	k141_168	100.0		False
3339950	3340189	3839	3600	Klebsiella_variicola_NZ_CP047360.1	k141_168	96.25		False
2110246	2110485	3600	3839	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_168	95.83		False
2808535	2808830	4275	3980	Klebsiella_variicola_NZ_CP047360.1	k141_168	95.27		True
unknown
2807871	2808272	5243	4842	Klebsiella_variicola_NZ_CP047360.1	k141_168	97.26		True
unknown
2803571	2803674	9526	9423	Klebsiella_variicola_NZ_CP047360.1	k141_168	95.19		True
unknown
2797974	2798893	15623	14704	Klebsiella_variicola_NZ_CP047360.1	k141_168	96.85		True
unknown
2797128	2797497	16725	16356	Klebsiella_variicola_NZ_CP047360.1	k141_168	96.22		True
unknown
2793621	2795229	20820	19212	Klebsiella_variicola_NZ_CP047360.1	k141_168	97.02		True
unknown
CONTIG	k141_168	20955	mis_unaligned
CONTIG	k141_169	2427	unaligned
1944948	1945066	37340	37223	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	99.16		False
705491	705702	37433	37223	Klebsiella_variicola_NZ_CP047360.1	k141_173	97.2		False
4608916	4609127	37223	37433	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	97.2		False
632090	632301	37223	37433	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	96.7		False
396882	397093	37433	37223	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	96.7		False
573891	575716	191485	189660	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.02		False
2190221	2190297	215475	215551	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
919704	919780	215475	215551	Klebsiella_variicola_NZ_CP047360.1	k141_173	100.0		False
4398298	4398374	215551	215475	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
919925	920001	215475	215551	Klebsiella_variicola_NZ_CP047360.1	k141_173	100.0		False
919813	919889	215475	215551	Klebsiella_variicola_NZ_CP047360.1	k141_173	100.0		False
4398189	4398265	215551	215475	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
2190330	2190406	215475	215551	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
4398079	4398155	215551	215475	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
548169	561559	217217	203827	Klebsiella_variicola_NZ_CP047360.1	k141_173	96.75		False
545242	546442	220134	218934	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.92		False
535355	542978	230016	222393	Klebsiella_variicola_NZ_CP047360.1	k141_173	96.21		False
533294	535354	232078	230018	Klebsiella_variicola_NZ_CP047360.1	k141_173	96.17		False
532982	533293	232391	232080	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.83		False
527678	532981	237696	232393	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.57		False
511047	511455	254333	253925	Klebsiella_variicola_NZ_CP047360.1	k141_173	96.09		False
504561	510748	260819	254632	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.8		False
501162	503696	264222	261688	Klebsiella_variicola_NZ_CP047360.1	k141_173	97.32		False
499428	500763	265952	264617	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.66		False
4827598	4827667	268643	268712	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
486187	488013	270602	268776	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.84		False
485136	485490	271655	271301	Klebsiella_variicola_NZ_CP047360.1	k141_173	96.62		False
1687801	1945033	297461	40223	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	99.5		False
4878109	4884015	313439	319346	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	98.71		False
5252917	5253033	319582	319698	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.73		False
20950	21079	319698	319569	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	95.38		False
1231722	1231851	319698	319569	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.38		False
2490673	2490802	319698	319569	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	95.38		False
1274721	1274850	319698	319569	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	95.38		False
1681135	1681265	319698	319568	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	95.42		False
1041022	1041152	319698	319568	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	95.42		False
5443935	5444065	319568	319698	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	95.42		False
5344773	5344903	319568	319698	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.42		False
452488	452618	319698	319568	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.42		False
125481	125611	319698	319568	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	95.42		False
262581	262712	319700	319569	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	95.45		False
4473957	4474089	319568	319700	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.49		False
4884662	4884794	319568	319700	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	95.49		False
1137876	1138008	319700	319568	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	95.49		False
221734	221815	319807	319726	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
1233971	1234052	319807	319726	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
5248791	5248872	319726	319807	Klebsiella_variicola_NZ_CP047360.1	k141_173	100.0		False
262583	262712	319942	319813	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
685703	685833	319942	319812	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
217438	217568	319942	319812	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
4129821	4129951	319812	319942	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
452732	452862	319942	319812	Klebsiella_variicola_NZ_CP047360.1	k141_173	95.42		False
4473956	4474087	319811	319942	Klebsiella_variicola_NZ_CP047360.1	k141_173	100.0		False
1137878	1138009	319942	319811	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
4884365	4884792	319515	319942	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	99.53		False
4838634	4838768	319813	319947	Klebsiella_variicola_NZ_CP047360.1	k141_173	98.52		False
1231717	1231851	319947	319813	Klebsiella_variicola_NZ_CP047360.1	k141_173	98.52		False
5449782	5449917	319812	319947	Klebsiella_variicola_NZ_CP047360.1	k141_173	98.53		False
5252902	5253038	319812	319947	Klebsiella_variicola_NZ_CP047360.1	k141_173	97.81		False
452483	452905	319947	319525	Klebsiella_variicola_NZ_CP047360.1	k141_173	99.05		False
20940	21079	319952	319813	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
2490663	2490802	319952	319813	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
1274711	1274850	319952	319813	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
5207979	5208118	319813	319952	Klebsiella_variicola_NZ_CP047360.1	k141_173	98.57		False
1033178	1033318	319952	319812	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
1229665	1229805	319952	319812	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
379488	379628	319812	319952	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
125471	125612	319952	319811	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
5443934	5444075	319811	319952	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	100.0		False
1041012	1041153	319952	319811	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	100.0		False
5344772	5344913	319811	319952	Klebsiella_variicola_NZ_CP047360.1	k141_173	98.59		False
4609111	4742053	37255	170202	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	99.32		True
local misassembly
4742284	4840779	170203	268712	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	99.59		True
relocation, inconsistency = 8598
4849395	4878126	268730	297461	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_173	99.6		True
interspecies translocation
1681912	1687818	319346	313439	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	98.75		True
local misassembly
1681125	1681562	319952	319515	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_173	99.54		True
CONTIG	k141_173	319952	misassembled
CONTIG	k141_174	1463	unaligned
CONTIG	k141_177	510	unaligned
3055850	3056164	2078	1764	Klebsiella_variicola_NZ_CP047360.1	k141_178	95.24		False
4184770	4185166	415	19	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_178	95.47		True
interspecies translocation
3055718	3056311	1013	420	Klebsiella_variicola_NZ_CP047360.1	k141_178	95.96		True
indel: stretch of mismatches
3055623	3055713	1108	1018	Klebsiella_variicola_NZ_CP047360.1	k141_178	98.9		True
local misassembly
3055561	3055901	1769	1429	Klebsiella_variicola_NZ_CP047360.1	k141_178	96.77		True
indel: stretch of mismatches
3055252	3055541	2078	1789	Klebsiella_variicola_NZ_CP047360.1	k141_178	96.9		True
CONTIG	k141_178	2078	misassembled
784928	786655	1585	3312	Klebsiella_variicola_NZ_CP047360.1	k141_189	95.95		False
786942	789227	3595	5881	Klebsiella_variicola_NZ_CP047360.1	k141_189	95.8		False
4523692	4529418	5881	155	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_189	99.48		False
789418	790973	5871	7426	Klebsiella_variicola_NZ_CP047360.1	k141_189	96.02		False
791317	791902	7770	8355	Klebsiella_variicola_NZ_CP047360.1	k141_189	95.73		False
791907	794316	8360	10769	Klebsiella_variicola_NZ_CP047360.1	k141_189	95.1		False
798226	800216	14678	16668	Klebsiella_variicola_NZ_CP047360.1	k141_189	95.33		False
805520	805591	21925	21996	Klebsiella_variicola_NZ_CP047360.1	k141_189	98.61		False
4495694	4523500	33678	5871	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_189	99.5		False
2070432	2167739	35053	132360	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_189	99.45		False
1769714	1769790	132444	132368	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_189	100.0		False
549835	549911	132444	132368	Klebsiella_variicola_NZ_CP047360.1	k141_189	100.0		False
4787544	4787620	132368	132444	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_189	100.0		False
4398077	4398156	132446	132367	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_189	100.0		False
2190329	2190408	132367	132446	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_189	100.0		False
919924	920003	132367	132446	Klebsiella_variicola_NZ_CP047360.1	k141_189	100.0		False
4787544	4787620	132477	132553	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_189	100.0		False
549835	549911	132553	132477	Klebsiella_variicola_NZ_CP047360.1	k141_189	100.0		False
1769714	1769790	132553	132477	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_189	100.0		False
2190135	2190408	132282	132555	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_189	99.64		False
4398077	4400742	132555	130000	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_189	95.16		False
919703	919806	132476	132579	Klebsiella_variicola_NZ_CP047360.1	k141_189	98.08		False
4787544	4787620	132587	132663	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_189	100.0		False
1769714	1769790	132663	132587	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_189	100.0		False
549835	549911	132663	132587	Klebsiella_variicola_NZ_CP047360.1	k141_189	100.0		False
919703	919782	132586	132665	Klebsiella_variicola_NZ_CP047360.1	k141_189	100.0		False
4398296	4398375	132665	132586	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_189	100.0		False
4398187	4400742	132665	130000	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_189	95.16		False
919923	921309	132585	133971	Klebsiella_variicola_NZ_CP047360.1	k141_189	98.49		False
921310	922193	133973	134856	Klebsiella_variicola_NZ_CP047360.1	k141_189	95.93		False
822384	922193	35057	134856	Klebsiella_variicola_NZ_CP047360.1	k141_189	96.11		False
2190329	2192778	132586	135036	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_189	99.22		False
2190220	2209573	132476	151843	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_189	99.43		False
919812	939272	132367	151843	Klebsiella_variicola_NZ_CP047360.1	k141_189	96.26		False
2036908	2070430	155	33678	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_189	99.54		True
interspecies translocation
4378912	4495692	151843	35053	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_189	99.38		True
CONTIG	k141_189	151843	misassembled
3537825	3540895	138	3208	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_190	99.77		True
unknown
3543365	3543565	5347	5547	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_190	96.52		True
unknown
3543567	3543868	5548	5849	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_190	98.01		True
unknown
CONTIG	k141_190	11578	mis_unaligned
2745232	2745466	290	525	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_192	95.34		True
CONTIG	k141_192	27758	correct_unaligned
CONTIG	k141_196	1262	unaligned
CONTIG	k141_197	5000	unaligned
CONTIG	k141_199	4588	unaligned
CONTIG	k141_200	4601	unaligned
2816877	2821815	115	5054	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_202	98.83		False
2467856	2468716	7157	6297	Klebsiella_variicola_NZ_CP047360.1	k141_202	97.1		False
2464875	2467846	10138	7167	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.06		False
2456170	2462806	18854	12218	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.89		False
2821812	2862300	6251	46709	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_202	99.04		False
2862453	2867762	46511	51816	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_202	99.15		False
2424894	2436755	58558	46692	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.71		False
2412621	2420793	66739	58567	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.67		False
2395316	2395502	84416	84230	Klebsiella_variicola_NZ_CP047360.1	k141_202	97.33		False
2395154	2395301	84578	84431	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.62		False
2367991	2372436	111751	107306	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.92		False
2360917	2363356	118831	116392	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.31		False
2867772	2942030	57460	131750	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_202	99.25		False
2331952	2333387	147482	146047	Klebsiella_variicola_NZ_CP047360.1	k141_202	96.73		False
2324382	2329980	155052	149454	Klebsiella_variicola_NZ_CP047360.1	k141_202	95.41		False
