S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	k141_128	429580	misassembled
306053	315948	976	10871	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_137	99.27		False
733229	741938	9675	972	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_137	99.13		True
local misassembly
685733	733256	57248	9737	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_137	99.06		True
CONTIG	k141_137	57248	correct
CONTIG	k141_141	1037	unaligned
1570	97284	95965	253	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_142	99.49		True
CONTIG	k141_142	95965	correct
4355043	4372501	17460	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_145	99.54		True
interspecies translocation
1341426	1346238	18192	23005	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_145	99.31		True
CONTIG	k141_145	23141	misassembled
2816877	2821815	137	5076	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_146	98.83		False
3712824	3717763	5076	137	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_146	99.09		True
CONTIG	k141_146	5212	correct
CONTIG	k141_147	1468	unaligned
CONTIG	k141_148	1521	unaligned
2745232	2745466	385	620	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_150	95.34		True
CONTIG	k141_150	27853	correct_unaligned
307789	307904	1852	1737	Klebsiella_pneumoniae_CP049891.1	k141_151	100.0		False
294122	294611	659	172	Klebsiella_pneumoniae_CP049891.1	k141_151	96.94		True
unknown
89450	89564	774	663	Klebsiella_pneumoniae_CP049891.1	k141_151	96.52		True
unknown
15287	15402	1852	1737	Klebsiella_pneumoniae_CP049891.1	k141_151	100.0		True
unknown
CONTIG	k141_151	1990	mis_unaligned
752938	755768	10838	8008	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_152	98.83		True
CONTIG	k141_152	11588	correct_unaligned
CONTIG	k141_157	4588	unaligned
CONTIG	k141_158	4601	unaligned
311704	311845	142	1	Klebsiella_pneumoniae_CP049891.1	k141_160	100.0		False
19203	19343	142	1	Klebsiella_pneumoniae_CP049891.1	k141_160	99.3		False
938502	938638	278	142	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	95.62		False
938838	939010	446	274	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	95.4		False
938670	938974	446	142	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	95.74		False
4576413	4578285	1357	3229	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.09		False
4578371	4578937	3230	3796	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.59		False
4578939	4581552	3797	6410	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.18		False
4584702	4588142	9543	12983	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.32		False
4588143	4589061	12990	13908	Klebsiella_variicola_NZ_CP047360.1	k141_160	98.69		False
4591109	4592275	15955	17121	Klebsiella_variicola_NZ_CP047360.1	k141_160	96.92		False
4605594	4605826	30555	30787	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.28		False
4609335	4616161	34296	41122	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.3		False
4616163	4627647	41123	52607	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.43		False
4654767	4658446	79712	83391	Klebsiella_variicola_NZ_CP047360.1	k141_160	96.14		False
4661668	4665261	86685	90278	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.72		False
835873	938806	103074	142	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	99.56		False
4678032	4678784	103045	103797	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.22		False
4686885	4687222	106346	106683	Klebsiella_variicola_NZ_CP047360.1	k141_160	97.63		False
4692042	4693093	111505	112556	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.53		False
826220	835806	112556	102970	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	99.29		False
4841503	4844858	122440	119073	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	97.86		False
4828387	4831722	122444	119091	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_160	97.64		False
492598	495948	119073	122444	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.73		False
4696172	4697644	127865	129337	Klebsiella_variicola_NZ_CP047360.1	k141_160	97.83		False
4705027	4708374	136720	140067	Klebsiella_variicola_NZ_CP047360.1	k141_160	96.39		False
4709623	4710465	141291	142133	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.14		False
4716559	4744395	148461	176215	Klebsiella_variicola_NZ_CP047360.1	k141_160	95.16		False
4752432	4752518	185555	185641	Klebsiella_variicola_NZ_CP047360.1	k141_160	100.0		False
765109	765196	185641	185554	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	100.0		False
282789	282876	185554	185641	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_160	100.0		False
1176525	1176612	185554	185641	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_160	98.86		False
5306172	5306259	185641	185554	Klebsiella_variicola_NZ_CP047360.1	k141_160	98.86		False
164129	164216	185554	185641	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	98.86		False
4752549	4752635	185554	185641	Klebsiella_variicola_NZ_CP047360.1	k141_160	98.86		False
765342	767802	185641	183181	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	99.47		False
765342	767802	185641	183181	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	99.47		False
4752545	4752620	185665	185740	Klebsiella_variicola_NZ_CP047360.1	k141_160	98.68		False
4752317	4752403	185670	185756	Klebsiella_variicola_NZ_CP047360.1	k141_160	100.0		False
1176526	1176612	185670	185756	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_160	98.85		False
5306172	5306258	185756	185670	Klebsiella_variicola_NZ_CP047360.1	k141_160	98.85		False
164130	164216	185670	185756	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	98.85		False
765108	765200	185757	185665	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	98.92		False
4752197	4752620	185435	185858	Klebsiella_variicola_NZ_CP047360.1	k141_160	98.11		False
4752427	4752503	185783	185859	Klebsiella_variicola_NZ_CP047360.1	k141_160	98.7		False
282587	282674	185787	185874	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_160	100.0		False
765342	765429	185874	185787	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	100.0		False
4752316	4752403	185787	185874	Klebsiella_variicola_NZ_CP047360.1	k141_160	100.0		False
1176525	1176612	185787	185874	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_160	98.86		False
164129	164216	185787	185874	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	98.86		False
5306172	5306259	185874	185787	Klebsiella_variicola_NZ_CP047360.1	k141_160	98.86		False
765226	765317	185875	185784	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	98.91		False
282790	285247	185788	188245	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_160	99.76		False
742058	826064	208927	124943	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_160	99.51		False
97385	282682	370	185649	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_160	99.48		True
local misassembly
282588	282722	185670	185780	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_160	99.47		True
indel: indel (> 5bp)
282783	305929	185781	208927	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_160	99.62		True
CONTIG	k141_160	213512	correct
2025859	2027098	11220	12459	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.08		False
2028189	2029332	13545	14688	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.28		False
2029438	2029861	14794	15217	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.05		False
2029916	2032790	15274	18148	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.93		False
2032936	2070269	18168	55486	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.3		False
3288426	3340656	3346	55578	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	99.3		False
3340436	3340578	55533	55675	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	97.2		False
3190919	3191110	55724	55533	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	97.92		False
5249065	5249149	55707	55791	Klebsiella_variicola_NZ_CP047360.1	k141_163	100.0		False
1233694	1233778	55791	55707	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	100.0		False
221457	221541	55791	55707	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	100.0		False
3341353	3341439	55706	55792	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	100.0		False
2070613	2070699	55706	55792	Klebsiella_variicola_NZ_CP047360.1	k141_163	100.0		False
3190200	3190286	55792	55706	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	100.0		False
2070216	2070445	55608	55837	Klebsiella_variicola_NZ_CP047360.1	k141_163	97.39		False
5249065	5249149	56008	56092	Klebsiella_variicola_NZ_CP047360.1	k141_163	100.0		False
221457	221541	56092	56008	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	100.0		False
1233694	1233778	56092	56008	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	100.0		False
3341053	3341139	56007	56093	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	100.0		False
2070313	2070400	56006	56093	Klebsiella_variicola_NZ_CP047360.1	k141_163	98.86		False
2075533	2076118	60926	61511	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.08		False
2081643	2081721	67043	67121	Klebsiella_variicola_NZ_CP047360.1	k141_163	97.47		False
2100409	2102679	83091	85361	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.43		False
2103165	2108266	85843	90944	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.84		False
2112181	2123236	94861	105916	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.86		False
2129044	2129143	111729	111828	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.0		False
2131794	2137815	114454	120475	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.0		False
2137843	2142787	120495	125439	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.24		False
2144371	2144648	128150	128427	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.68		False
2144861	2181741	128659	165522	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.79		False
3080780	3083123	165529	163186	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	99.36		False
3340879	3450857	55533	165579	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	99.21		False
2181803	2191633	165901	175719	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.07		False
3056590	3080786	189944	165761	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	99.02		False
3032679	3044076	201350	189953	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	98.92		False
2217263	2239138	179476	201350	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.98		False
3031669	3031832	201500	201337	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	97.56		False
2242311	2244182	203463	205333	Klebsiella_variicola_NZ_CP047360.1	k141_163	98.56		False
2246062	2258618	214793	227342	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.46		False
2263986	2264408	227664	228085	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.04		False
2266360	2278869	228196	240714	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.22		False
2285338	2285941	241182	241785	Klebsiella_variicola_NZ_CP047360.1	k141_163	97.35		False
2285946	2287515	241786	243355	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.48		False
2288511	2288597	243614	243700	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.4		False
2992340	3026194	248758	214852	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	98.73		False
2290102	2294136	245189	249223	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.86		False
2294139	2296056	249224	251141	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.78		False
2981167	2992339	259632	248461	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	99.24		False
2311407	2311696	260561	260851	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.22		False
2312218	2313572	260896	262250	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.46		False
2313688	2314061	262252	262625	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.72		False
2322867	2323598	271429	272160	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.31		False
2324382	2329980	272929	278527	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.41		False
2331952	2333387	280499	281934	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.73		False
3585331	3585733	295941	296343	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	99.26		False
2942122	2942336	296445	296231	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	96.28		False
2942020	2942234	296445	296231	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	96.28		False
2942224	2979092	296445	259632	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	99.28		False
2360917	2363356	309252	311691	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.31		False
2367991	2372436	316332	320777	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.92		False
2395154	2395301	343505	343652	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.62		False
2395316	2395502	343667	343853	Klebsiella_variicola_NZ_CP047360.1	k141_163	97.33		False
2412621	2420793	361344	369516	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.67		False
2867772	2942132	370623	296231	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	99.24		False
2424894	2436755	369525	381391	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.71		False
2862453	2867762	381572	376267	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	99.15		False
2456170	2462806	409229	415865	Klebsiella_variicola_NZ_CP047360.1	k141_163	95.89		False
2464875	2467846	417945	420916	Klebsiella_variicola_NZ_CP047360.1	k141_163	96.06		False
2467856	2468716	420926	421786	Klebsiella_variicola_NZ_CP047360.1	k141_163	97.1		False
2821812	2862300	421832	381374	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	99.04		False
3191073	3246332	55396	139	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	99.29		True
local misassembly
3080600	3190895	165710	55397	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	99.29		True
local misassembly
3080612	3080703	165817	165726	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_163	97.83		True
interspecies translocation
3450801	3486269	165879	201336	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	98.96		True
local misassembly
3487001	3526457	201337	240791	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	99.16		True
relocation, inconsistency = 3285
3529754	3538007	240803	249066	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	98.88		True
local misassembly
3538003	3549980	249167	261145	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	99.15		True
local misassembly
3550127	3585230	261168	296330	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	99.46		True
local misassembly
3585621	3659775	296333	370508	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	99.21		True
relocation, inconsistency = 1422
3661242	3672064	370553	381375	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	99.3		True
local misassembly
3672366	3712827	381376	421832	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_163	99.03		True
CONTIG	k141_163	421969	misassembled
1132650	1132788	139	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_168	100.0		False
5120217	5120355	139	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_168	100.0		False
4798603	4798741	139	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_168	99.28		False
4330866	4331004	139	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_168	99.28		False
404593	404731	139	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_168	99.28		False
4864138	4864295	1	158	Klebsiella_variicola_NZ_CP047360.1	k141_168	99.37		False
3072879	3073036	1	158	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_168	99.37		False
1462237	1462394	1	158	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_168	99.37		False
633826	633983	1	158	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_168	99.37		False
975002	975162	161	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_168	100.0		False
4973291	4973451	1	161	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_168	99.38		False
3207717	3212171	140	4594	Klebsiella_variicola_NZ_CP047360.1	k141_168	95.98		False
2196358	2200813	4596	140	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_168	99.39		False
3212216	3212328	13579	13691	Klebsiella_variicola_NZ_CP047360.1	k141_168	98.23		False
3213629	3214101	15004	15476	Klebsiella_variicola_NZ_CP047360.1	k141_168	96.19		False
3215151	3217227	16525	18601	Klebsiella_variicola_NZ_CP047360.1	k141_168	97.26		False
3217277	3224414	18652	25789	Klebsiella_variicola_NZ_CP047360.1	k141_168	95.32		False
2178143	2196314	31813	13579	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_168	99.07		False
243200	243332	31812	31944	Klebsiella_pneumoniae_CP049891.1	k141_168	96.24		False
790362	790495	31811	31944	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_168	96.27		False
3619367	3619505	31813	31951	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_168	100.0		False
2176215	2176353	31813	31951	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_168	100.0		False
29140	29279	31951	31812	Klebsiella_pneumoniae_CP049891.1	k141_168	100.0		False
321639	321778	31951	31812	Klebsiella_pneumoniae_CP049891.1	k141_168	100.0		False
2103594	2103734	31951	31811	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_168	100.0		False
4332288	4336767	117	4596	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_168	99.53		True
relocation, inconsistency = -8939
4336811	4355180	13579	31951	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_168	99.49		True
CONTIG	k141_168	31951	misassembled
4393781	4400339	10314	3755	Klebsiella_variicola_NZ_CP047360.1	k141_170	97.34		False
1102072	1108643	3755	10327	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	99.32		False
1109101	1109175	10363	10437	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	97.33		False
1109177	1109287	10327	10437	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	95.5		False
5351788	5351899	10438	10327	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	95.54		False
1391805	1391904	10491	10590	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	95.0		False
5092678	5092810	10605	10474	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	96.99		False
5092561	5092692	10605	10474	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	96.21		False
1392534	1392683	10474	10623	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	96.69		False
5092309	5092458	10623	10474	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	95.36		False
5092776	5092909	10625	10492	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	95.52		False
1392416	1392568	10474	10625	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	96.08		False
5092894	5093046	10625	10474	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	95.42		False
1108708	1108812	10609	10713	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	96.19		False
1108708	1108812	10609	10713	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	96.19		False
1391997	1392119	10591	10713	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	95.93		False
1391997	1392119	10591	10713	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	95.93		False
5352264	5352447	10713	10530	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	95.11		False
1392126	1392358	10720	10952	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	96.57		False
1392126	1392358	10720	10952	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	96.57		False
1420987	1421192	10748	10953	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	98.54		False
5063014	5063244	10953	10722	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	96.98		False
903402	903625	10748	10971	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	98.66		False
4038584	4038815	10971	10740	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	98.28		False
2511145	2511376	10740	10971	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	97.84		False
2889978	2890209	10971	10740	Klebsiella_variicola_NZ_CP047360.1	k141_170	96.98		False
4908736	4908968	10739	10971	Klebsiella_variicola_NZ_CP047360.1	k141_170	96.57		False
61405	61689	10971	10687	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.79		False
4393363	4393665	10971	10669	Klebsiella_variicola_NZ_CP047360.1	k141_170	96.7		False
3756017	3756250	10972	10739	Klebsiella_variicola_NZ_CP047360.1	k141_170	97.01		False
1691410	1691645	10736	10972	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	96.62		False
3836028	3836307	10972	10693	Klebsiella_variicola_NZ_CP047360.1	k141_170	96.43		False
4330518	4330752	10739	10973	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	97.87		False
469726	469960	10739	10973	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	97.45		False
546983	547217	10973	10739	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	97.02		False
3486670	3486903	10739	10973	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	97.02		False
547711	547946	10973	10738	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	97.03		False
4071709	4071959	10973	10723	Klebsiella_variicola_NZ_CP047360.1	k141_170	98.41		False
2200924	2201174	10973	10723	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	98.01		False
3207356	3207606	10723	10973	Klebsiella_variicola_NZ_CP047360.1	k141_170	97.61		False
3817710	3817961	10722	10973	Klebsiella_variicola_NZ_CP047360.1	k141_170	97.22		False
1584503	1584788	10687	10973	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.82		False
4788678	4788913	10974	10738	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	97.05		False
970170	970397	10976	10748	Klebsiella_variicola_NZ_CP047360.1	k141_170	96.94		False
3844097	3844179	10977	10895	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	96.39		False
1108819	1109100	10720	11001	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	96.1		False
4072270	4072565	11018	10723	Klebsiella_variicola_NZ_CP047360.1	k141_170	96.96		False
4072759	4073054	11018	10723	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.95		False
4105934	4106230	11018	10722	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.96		False
5030383	5030680	11027	10730	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	96.31		False
1460522	1460880	10669	11027	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	96.38		False
1753710	1753999	10745	11034	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.17		False
3557090	3557424	10740	11074	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.22		False
5351866	5352256	11111	10721	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	97.7		False
5351740	5352503	11237	10474	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_170	95.58		False
1108819	1109350	10720	11251	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	95.49		False
3557358	3557426	11344	11412	Klebsiella_variicola_NZ_CP047360.1	k141_170	97.1		False
1109101	1109192	11450	11541	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	97.83		False
1109305	1111028	11542	13265	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	98.67		False
1109305	1111028	11542	13265	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	98.67		False
1111029	1111685	13269	13925	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	99.85		False
1111029	1111698	13269	13938	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	99.85		False
4378767	4393319	26116	11562	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.89		False
1109101	1132649	11338	34886	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	98.99		False
4361348	4378667	43422	26106	Klebsiella_variicola_NZ_CP047360.1	k141_170	97.03		False
1134095	1142831	34883	43613	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_170	98.89		False
4341983	4360540	62200	43631	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.17		False
4334873	4335181	69176	68868	Klebsiella_variicola_NZ_CP047360.1	k141_170	97.41		False
4332058	4334872	71992	69178	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.56		False
4328263	4329055	75787	74995	Klebsiella_variicola_NZ_CP047360.1	k141_170	96.85		False
4325656	4328099	78395	75952	Klebsiella_variicola_NZ_CP047360.1	k141_170	96.28		False
4318539	4325654	85511	78396	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.14		False
4314057	4318537	89992	85512	Klebsiella_variicola_NZ_CP047360.1	k141_170	97.57		False
4312787	4312872	91272	91187	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.35		False
4311688	4312782	92371	91277	Klebsiella_variicola_NZ_CP047360.1	k141_170	96.35		False
4308398	4311068	95658	92988	Klebsiella_variicola_NZ_CP047360.1	k141_170	96.03		False
4306860	4308381	97194	95673	Klebsiella_variicola_NZ_CP047360.1	k141_170	95.01		False
